IdNota;ValorFaturado;RawRow
2202665;0.00;"{""IdNota"":""2202665"",""Nota"":""ND-54207"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""FERNANDO CROITOR"",""Valor Faturado"":"""",""ValorCompra"":""R$156.654,22""}"
2202667;0.00;"{""IdNota"":""2202667"",""Nota"":""ND-54208"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""JOSE RICARDO GROSSI DE SOUZA"",""Valor Faturado"":"""",""ValorCompra"":""R$142.029,01""}"
2202669;0.00;"{""IdNota"":""2202669"",""Nota"":""ND-54209"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""JOS� WILTON DA SILVA LIMA"",""Valor Faturado"":"""",""ValorCompra"":""R$68.192,00""}"
2202672;0.00;"{""IdNota"":""2202672"",""Nota"":""ND-54210"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""MARIA ANGELICA MOTA DOS SANTOS"",""Valor Faturado"":"""",""ValorCompra"":""R$142.029,01""}"
2202674;0.00;"{""IdNota"":""2202674"",""Nota"":""ND-54211"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""MARIA ANGELICA MOTA DOS SANTOS"",""Valor Faturado"":"""",""ValorCompra"":""R$142.029,01""}"
2202675;0.00;"{""IdNota"":""2202675"",""Nota"":""ND-54212"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""PATRICK ALAX SOUZA"",""Valor Faturado"":"""",""ValorCompra"":""R$127.272,21""}"
2202677;0.00;"{""IdNota"":""2202677"",""Nota"":""ND-54213"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""MICHELLE EVANS MIQUELINO DA SILVA"",""Valor Faturado"":"""",""ValorCompra"":""R$67.955,40""}"
2202935;0.00;"{""IdNota"":""2202935"",""Nota"":""ND-54224"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$280.822,00""}"
2202936;0.00;"{""IdNota"":""2202936"",""Nota"":""ND-54225"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$280.822,00""}"
2202937;0.00;"{""IdNota"":""2202937"",""Nota"":""ND-54226"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$280.822,00""}"
2202938;0.00;"{""IdNota"":""2202938"",""Nota"":""ND-54227"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$280.822,00""}"
2202939;0.00;"{""IdNota"":""2202939"",""Nota"":""ND-54228"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$280.822,00""}"
2202940;0.00;"{""IdNota"":""2202940"",""Nota"":""ND-54229"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$280.822,00""}"
2202941;0.00;"{""IdNota"":""2202941"",""Nota"":""ND-54230"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$280.822,00""}"
2202942;0.00;"{""IdNota"":""2202942"",""Nota"":""ND-54231"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$280.822,00""}"
2202944;0.00;"{""IdNota"":""2202944"",""Nota"":""ND-54232"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$280.822,00""}"
2202945;0.00;"{""IdNota"":""2202945"",""Nota"":""ND-54233"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$120.776,50""}"
2202946;0.00;"{""IdNota"":""2202946"",""Nota"":""ND-54234"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$136.620,19""}"
2202947;0.00;"{""IdNota"":""2202947"",""Nota"":""ND-54235"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$136.620,19""}"
2202948;0.00;"{""IdNota"":""2202948"",""Nota"":""ND-54236"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$136.620,19""}"
2202949;0.00;"{""IdNota"":""2202949"",""Nota"":""ND-54237"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$136.620,19""}"
2202950;0.00;"{""IdNota"":""2202950"",""Nota"":""ND-54238"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$136.620,19""}"
2202951;0.00;"{""IdNota"":""2202951"",""Nota"":""ND-54239"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$136.620,19""}"
2202952;0.00;"{""IdNota"":""2202952"",""Nota"":""ND-54240"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$136.620,19""}"
2202953;0.00;"{""IdNota"":""2202953"",""Nota"":""ND-54241"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$136.620,19""}"
2202955;0.00;"{""IdNota"":""2202955"",""Nota"":""ND-54242"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$136.620,19""}"
2202956;0.00;"{""IdNota"":""2202956"",""Nota"":""ND-54243"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$136.620,19""}"
2202957;0.00;"{""IdNota"":""2202957"",""Nota"":""ND-54244"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$134.829,01""}"
2202958;0.00;"{""IdNota"":""2202958"",""Nota"":""ND-54245"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""12/02/2026"",""Cliente"":""TCU"",""Valor Faturado"":"""",""ValorCompra"":""R$253.900,00""}"
2205420;0.00;"{""IdNota"":""2205420"",""Nota"":""ND-54249"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$57.990,00""}"
2205422;0.00;"{""IdNota"":""2205422"",""Nota"":""ND-54250"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$64.188,60""}"
2205424;0.00;"{""IdNota"":""2205424"",""Nota"":""ND-54251"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$83.308,49""}"
2205428;0.00;"{""IdNota"":""2205428"",""Nota"":""ND-54252"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$83.308,49""}"
2205430;0.00;"{""IdNota"":""2205430"",""Nota"":""ND-54253"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$61.860,10""}"
2205432;0.00;"{""IdNota"":""2205432"",""Nota"":""ND-54254"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$83.308,49""}"
2205434;0.00;"{""IdNota"":""2205434"",""Nota"":""ND-54255"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""ALLREDE TELECOM LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$57.990,00""}"
2205436;0.00;"{""IdNota"":""2205436"",""Nota"":""ND-54256"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""COMPEL"",""Valor Faturado"":"""",""ValorCompra"":""R$82.898,87""}"
2205438;0.00;"{""IdNota"":""2205438"",""Nota"":""ND-54257"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""CONFEDERAL"",""Valor Faturado"":"""",""ValorCompra"":""R$139.730,69""}"
2205440;0.00;"{""IdNota"":""2205440"",""Nota"":""ND-54258"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""CONFEDERAL"",""Valor Faturado"":"""",""ValorCompra"":""R$157.592,00""}"
2205442;0.00;"{""IdNota"":""2205442"",""Nota"":""ND-54259"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""CONFEDERAL"",""Valor Faturado"":"""",""ValorCompra"":""R$157.592,00""}"
2205444;0.00;"{""IdNota"":""2205444"",""Nota"":""ND-54260"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""CONSORCIO SOLUCAO DOR - LOTE 08"",""Valor Faturado"":"""",""ValorCompra"":""R$70.992,00""}"
2205447;0.00;"{""IdNota"":""2205447"",""Nota"":""ND-54261"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""CONSORCIO SOLUCAO DOR - LOTE 08"",""Valor Faturado"":"""",""ValorCompra"":""R$0,00""}"
2205449;0.00;"{""IdNota"":""2205449"",""Nota"":""ND-54262"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""ENGEFIELD ENGENHARIA E SERVICOS DE TELECOMUNICACOES LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$73.955,80""}"
2205451;0.00;"{""IdNota"":""2205451"",""Nota"":""ND-54263"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""MAQCAMPO SOLUCOES AGRICOLAS S/A"",""Valor Faturado"":"""",""ValorCompra"":""R$115.840,00""}"
2205453;0.00;"{""IdNota"":""2205453"",""Nota"":""ND-54264"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""NEOCONSTEC CONSULTORIA TECNICA LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$68.888,16""}"
2205455;0.00;"{""IdNota"":""2205455"",""Nota"":""ND-54265"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""RW SISTEMAS"",""Valor Faturado"":"""",""ValorCompra"":""R$86.900,00""}"
2205456;0.00;"{""IdNota"":""2205456"",""Nota"":""ND-54266"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""TERRA FERTIL CORRETORA DE SEGUROS LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$68.096,16""}"
2205457;0.00;"{""IdNota"":""2205457"",""Nota"":""ND-54267"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""WTL TELECOMUNICACOES DO BRASIL LTDA"",""Valor Faturado"":"""",""ValorCompra"":""R$86.480,10""}"
2205458;0.00;"{""IdNota"":""2205458"",""Nota"":""ND-54268"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""13/02/2026"",""Cliente"":""ZAAZ TELECOM"",""Valor Faturado"":"""",""ValorCompra"":""R$59.450,10""}"
2211192;0.00;"{""IdNota"":""2211192"",""Nota"":""ND-54271"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""18/02/2026"",""Cliente"":""BRINKS"",""Valor Faturado"":"""",""ValorCompra"":""R$169.091,10""}"
2211618;0.00;"{""IdNota"":""2211618"",""Nota"":""ND-54272"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""18/02/2026"",""Cliente"":""KONECRANES"",""Valor Faturado"":"""",""ValorCompra"":""R$0,00""}"
2212971;0.00;"{""IdNota"":""2212971"",""Nota"":""ND-54290"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""18/02/2026"",""Cliente"":""MARIA ANGELICA MOTA DOS SANTOS"",""Valor Faturado"":"""",""ValorCompra"":""R$142.029,01""}"
2214999;0.00;"{""IdNota"":""2214999"",""Nota"":""ND-54292"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""19/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$71.381,00""}"
2215879;0.00;"{""IdNota"":""2215879"",""Nota"":""ND-54293"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""19/02/2026"",""Cliente"":""SHIRLEY APARECIDA OLIVEIRA MILIONE"",""Valor Faturado"":"""",""ValorCompra"":""R$125.379,91""}"
2216441;0.00;"{""IdNota"":""2216441"",""Nota"":""ND-54294"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""19/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$104.467,50""}"
2217585;0.00;"{""IdNota"":""2217585"",""Nota"":""ND-54295"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""19/02/2026"",""Cliente"":""NATALIA MONTECELLI GUIMARAES MANSO"",""Valor Faturado"":"""",""ValorCompra"":""R$63.699,19""}"
2217891;0.00;"{""IdNota"":""2217891"",""Nota"":""ND-54296"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""VINICIUS CESAR SILVA DE LIMA"",""Valor Faturado"":"""",""ValorCompra"":""R$103.860,39""}"
2220499;0.00;"{""IdNota"":""2220499"",""Nota"":""ND-54299"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""SEEC/DF"",""Valor Faturado"":"""",""ValorCompra"":""R$71.381,00""}"
2220670;0.00;"{""IdNota"":""2220670"",""Nota"":""ND-54300"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""FTDF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.743,75""}"
2221530;0.00;"{""IdNota"":""2221530"",""Nota"":""ND-54301"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""SEDET DF"",""Valor Faturado"":"""",""ValorCompra"":""R$70.992,00""}"
2222241;0.00;"{""IdNota"":""2222241"",""Nota"":""ND-54302"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""IVETE MARLI APPEL DA SILVEIRA"",""Valor Faturado"":"""",""ValorCompra"":""R$138.124,59""}"
2222243;0.00;"{""IdNota"":""2222243"",""Nota"":""ND-54303"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""JADE PAULINO KANNENBERG"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2222244;0.00;"{""IdNota"":""2222244"",""Nota"":""ND-54304"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""JADE PAULINO KANNENBERG"",""Valor Faturado"":"""",""ValorCompra"":""R$59.472,00""}"
2222245;0.00;"{""IdNota"":""2222245"",""Nota"":""ND-54305"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""JOS� WILTON DA SILVA LIMA"",""Valor Faturado"":"""",""ValorCompra"":""R$68.192,00""}"
2222246;0.00;"{""IdNota"":""2222246"",""Nota"":""ND-54306"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""JULIO CESAR DE PAIVA"",""Valor Faturado"":"""",""ValorCompra"":""R$67.955,40""}"
2222247;0.00;"{""IdNota"":""2222247"",""Nota"":""ND-54307"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""PATRICK ALAX SOUZA"",""Valor Faturado"":"""",""ValorCompra"":""R$127.272,21""}"
2222248;0.00;"{""IdNota"":""2222248"",""Nota"":""ND-54308"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""SIMONE ALVES DE OLIVEIRA"",""Valor Faturado"":"""",""ValorCompra"":""R$68.990,00""}"
2222249;0.00;"{""IdNota"":""2222249"",""Nota"":""ND-54309"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""SIMONE ALVES DE OLIVEIRA"",""Valor Faturado"":"""",""ValorCompra"":""R$68.990,00""}"
2272671;0.00;"{""IdNota"":""2272671"",""Nota"":""ND-54633"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$5.656.678,51""}"
2278394;0.00;"{""IdNota"":""2278394"",""Nota"":""ND-54657"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$42.445,87""}"
2278395;0.00;"{""IdNota"":""2278395"",""Nota"":""ND-54658"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$42.445,87""}"
2278396;0.00;"{""IdNota"":""2278396"",""Nota"":""ND-54659"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.500,00""}"
2278397;0.00;"{""IdNota"":""2278397"",""Nota"":""ND-54660"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.500,00""}"
2278398;0.00;"{""IdNota"":""2278398"",""Nota"":""ND-54661"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$63.990,00""}"
2278401;0.00;"{""IdNota"":""2278401"",""Nota"":""ND-54662"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$63.990,00""}"
2278402;0.00;"{""IdNota"":""2278402"",""Nota"":""ND-54663"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$63.900,00""}"
2278403;0.00;"{""IdNota"":""2278403"",""Nota"":""ND-54664"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$63.990,00""}"
2278404;0.00;"{""IdNota"":""2278404"",""Nota"":""ND-54665"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.030,34""}"
2278405;0.00;"{""IdNota"":""2278405"",""Nota"":""ND-54666"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$63.900,00""}"
2278406;0.00;"{""IdNota"":""2278406"",""Nota"":""ND-54667"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$63.900,00""}"
2278407;0.00;"{""IdNota"":""2278407"",""Nota"":""ND-54668"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.030,34""}"
2278408;0.00;"{""IdNota"":""2278408"",""Nota"":""ND-54669"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.500,00""}"
2278409;0.00;"{""IdNota"":""2278409"",""Nota"":""ND-54670"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.030,34""}"
2278410;0.00;"{""IdNota"":""2278410"",""Nota"":""ND-54671"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.411,21""}"
2278411;0.00;"{""IdNota"":""2278411"",""Nota"":""ND-54672"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.500,00""}"
2278412;0.00;"{""IdNota"":""2278412"",""Nota"":""ND-54673"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.411,21""}"
2278413;0.00;"{""IdNota"":""2278413"",""Nota"":""ND-54674"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.411,21""}"
2278414;0.00;"{""IdNota"":""2278414"",""Nota"":""ND-54675"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$62.411,21""}"
2278415;0.00;"{""IdNota"":""2278415"",""Nota"":""ND-54676"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$211.288,40""}"
2278416;0.00;"{""IdNota"":""2278416"",""Nota"":""ND-54677"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$61.500,00""}"
2278417;0.00;"{""IdNota"":""2278417"",""Nota"":""ND-54678"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$211.288,40""}"
2278418;0.00;"{""IdNota"":""2278418"",""Nota"":""ND-54679"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278420;0.00;"{""IdNota"":""2278420"",""Nota"":""ND-54680"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278421;0.00;"{""IdNota"":""2278421"",""Nota"":""ND-54681"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278423;0.00;"{""IdNota"":""2278423"",""Nota"":""ND-54682"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278424;0.00;"{""IdNota"":""2278424"",""Nota"":""ND-54683"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278425;0.00;"{""IdNota"":""2278425"",""Nota"":""ND-54684"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278426;0.00;"{""IdNota"":""2278426"",""Nota"":""ND-54685"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$75.810,14""}"
2278427;0.00;"{""IdNota"":""2278427"",""Nota"":""ND-54686"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$101.729,55""}"
2278428;0.00;"{""IdNota"":""2278428"",""Nota"":""ND-54687"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$37.258,78""}"
2278429;0.00;"{""IdNota"":""2278429"",""Nota"":""ND-54688"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$37.258,78""}"
2278431;0.00;"{""IdNota"":""2278431"",""Nota"":""ND-54689"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$36.163,78""}"
2278432;0.00;"{""IdNota"":""2278432"",""Nota"":""ND-54690"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$36.163,78""}"
2278433;0.00;"{""IdNota"":""2278433"",""Nota"":""ND-54691"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$36.163,78""}"
2278434;0.00;"{""IdNota"":""2278434"",""Nota"":""ND-54692"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$92.864,18""}"
2278435;0.00;"{""IdNota"":""2278435"",""Nota"":""ND-54693"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$92.864,18""}"
2278436;0.00;"{""IdNota"":""2278436"",""Nota"":""ND-54694"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$92.864,18""}"
2278437;0.00;"{""IdNota"":""2278437"",""Nota"":""ND-54695"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$39.796,25""}"
2278438;0.00;"{""IdNota"":""2278438"",""Nota"":""ND-54696"",""DataCompetencia"":""01/02/2026"",""DataEmissao"":""20/02/2026"",""Cliente"":""ABILITY"",""Valor Faturado"":"""",""ValorCompra"":""R$92.864,18""}"
